order_id,order_date,customer_id,channel,campaign_id,order_amount,discount_pct,discount_amount,payment_method,refund_flag,refund_amount,refund_date,chargeback_flag
ORD-010338,2025-08-22,CUST-03917,Organic/Direct,,60.11,0.0,0.0,Debit Card,False,0.0,,False
ORD-010337,2025-08-22,CUST-01405,Organic/Direct,,181.54,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010336,2025-08-22,CUST-03234,Organic/Direct,,62.19,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010335,2025-08-22,CUST-03559,Organic/Direct,,155.84,0.05,7.79,Credit Card,False,0.0,,False
ORD-010334,2025-08-22,CUST-03853,Organic/Direct,,78.63,0.0,0.0,Debit Card,False,0.0,,False
ORD-010332,2025-08-22,CUST-01275,Organic/Direct,,369.86,0.0,0.0,Credit Card,False,0.0,,False
ORD-010313,2025-08-22,CUST-03036,Affiliate,CMP-0055,94.26,0.0,0.0,Credit Card,False,0.0,,False
ORD-010330,2025-08-22,CUST-00308,Organic/Direct,,130.47,0.0,0.0,Credit Card,False,0.0,,False
ORD-010310,2025-08-22,CUST-02273,Paid Social,CMP-0052,85.06,0.0,0.0,PayPal,False,0.0,,False
ORD-010309,2025-08-22,CUST-02404,Paid Social,CMP-0052,74.21,0.0,0.0,Debit Card,False,0.0,,False
ORD-010308,2025-08-22,CUST-00221,Paid Social,CMP-0053,90.36,0.0,0.0,PayPal,False,0.0,,False
ORD-010306,2025-08-22,CUST-00050,Paid Search,CMP-0051,113.01,0.0,0.0,Credit Card,False,0.0,,False
ORD-010305,2025-08-22,CUST-01519,Paid Search,CMP-0051,44.3,0.1,4.43,Buy Now Pay Later,False,0.0,,False
ORD-010331,2025-08-22,CUST-01314,Organic/Direct,,115.14,0.05,5.76,Credit Card,False,0.0,,False
ORD-010311,2025-08-22,CUST-00059,Email,CMP-0054,105.5,0.0,0.0,Credit Card,False,0.0,,False
ORD-010304,2025-08-22,CUST-02141,Paid Search,CMP-0050,54.47,0.05,2.72,Credit Card,False,0.0,,False
ORD-010302,2025-08-22,CUST-02444,Paid Search,CMP-0051,109.8,0.0,0.0,Credit Card,False,0.0,,False
ORD-010301,2025-08-22,CUST-03782,Paid Search,CMP-0050,127.19,0.0,0.0,Credit Card,False,0.0,,False
ORD-010300,2025-08-22,CUST-03563,Paid Search,CMP-0051,81.35,0.15,12.2,Credit Card,False,0.0,,False
ORD-010299,2025-08-22,CUST-01612,Paid Search,CMP-0051,77.0,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010298,2025-08-22,CUST-03264,Paid Search,CMP-0051,53.61,0.0,0.0,PayPal,False,0.0,,False
ORD-010297,2025-08-22,CUST-03667,Paid Search,CMP-0050,66.28,0.1,6.63,Credit Card,True,59.65,2025-08-28,False
ORD-010303,2025-08-22,CUST-04092,Paid Search,CMP-0051,105.87,0.05,5.29,PayPal,False,0.0,,False
ORD-010312,2025-08-22,CUST-03120,Email,CMP-0054,92.42,0.2,18.48,Credit Card,False,0.0,,False
ORD-010307,2025-08-22,CUST-04045,Paid Social,CMP-0053,56.95,0.0,0.0,Credit Card,False,0.0,,False
ORD-010315,2025-08-22,CUST-02693,Affiliate,CMP-0055,85.32,0.1,8.53,Credit Card,False,0.0,,False
ORD-010329,2025-08-22,CUST-01927,Organic/Direct,,133.13,0.0,0.0,Credit Card,False,0.0,,False
ORD-010328,2025-08-22,CUST-03054,Organic/Direct,,76.5,0.1,7.65,Debit Card,False,0.0,,False
ORD-010314,2025-08-22,CUST-02991,Affiliate,CMP-0055,56.94,0.0,0.0,Credit Card,False,0.0,,False
ORD-010326,2025-08-22,CUST-01431,Organic/Direct,,47.51,0.0,0.0,Credit Card,False,0.0,,False
ORD-010325,2025-08-22,CUST-02972,Organic/Direct,,123.52,0.0,0.0,Credit Card,False,0.0,,False
ORD-010324,2025-08-22,CUST-00642,Organic/Direct,,86.78,0.0,0.0,Credit Card,False,0.0,,False
ORD-010323,2025-08-22,CUST-00941,Organic/Direct,,111.62,0.05,5.58,Debit Card,False,0.0,,False
ORD-010327,2025-08-22,CUST-03576,Organic/Direct,,69.59,0.0,0.0,Credit Card,False,0.0,,False
ORD-010321,2025-08-22,CUST-01767,Organic/Direct,,55.4,0.0,0.0,Credit Card,False,0.0,,False
ORD-010320,2025-08-22,CUST-01620,Organic/Direct,,104.14,0.05,5.21,Debit Card,False,0.0,,False
ORD-010319,2025-08-22,CUST-03702,Organic/Direct,,90.95,0.0,0.0,Debit Card,False,0.0,,False
ORD-010318,2025-08-22,CUST-00989,Display,CMP-0056,107.44,0.15,16.12,Debit Card,False,0.0,,False
ORD-010317,2025-08-22,CUST-01275,Display,CMP-0056,37.69,0.05,1.88,Credit Card,False,0.0,,False
ORD-010316,2025-08-22,CUST-01501,Affiliate,CMP-0055,81.98,0.1,8.2,Buy Now Pay Later,False,0.0,,False
ORD-010322,2025-08-22,CUST-01234,Organic/Direct,,242.59,0.0,0.0,Credit Card,False,0.0,,False
ORD-010380,2025-08-23,CUST-02853,Organic/Direct,,90.48,0.0,0.0,PayPal,False,0.0,,False
ORD-010381,2025-08-23,CUST-03659,Organic/Direct,,105.24,0.1,10.52,Buy Now Pay Later,False,0.0,,False
ORD-010382,2025-08-23,CUST-04113,Organic/Direct,,77.27,0.05,3.86,Credit Card,False,0.0,,False
ORD-010383,2025-08-23,CUST-03067,Organic/Direct,,101.93,0.05,5.1,PayPal,False,0.0,,False
ORD-010387,2025-08-23,CUST-02725,Organic/Direct,,79.6,0.15,11.94,PayPal,False,0.0,,False
ORD-010385,2025-08-23,CUST-03962,Organic/Direct,,95.52,0.2,19.1,Debit Card,True,76.42,2025-09-03,False
ORD-010386,2025-08-23,CUST-01842,Organic/Direct,,116.44,0.05,5.82,Debit Card,False,0.0,,False
ORD-010388,2025-08-23,CUST-02308,Organic/Direct,,205.38,0.0,0.0,Credit Card,False,0.0,,False
ORD-010379,2025-08-23,CUST-00982,Organic/Direct,,61.63,0.0,0.0,Credit Card,False,0.0,,False
ORD-010384,2025-08-23,CUST-00055,Organic/Direct,,98.76,0.0,0.0,PayPal,False,0.0,,False
ORD-010378,2025-08-23,CUST-03154,Organic/Direct,,156.79,0.1,15.68,Buy Now Pay Later,False,0.0,,False
ORD-010377,2025-08-23,CUST-00907,Organic/Direct,,117.96,0.0,0.0,PayPal,False,0.0,,False
ORD-010376,2025-08-23,CUST-03071,Organic/Direct,,87.85,0.25,21.96,Credit Card,False,0.0,,False
ORD-010355,2025-08-23,CUST-03376,Paid Social,CMP-0052,32.33,0.0,0.0,Credit Card,False,0.0,,False
ORD-010353,2025-08-23,CUST-03189,Paid Social,CMP-0052,160.69,0.0,0.0,Credit Card,False,0.0,,False
ORD-010352,2025-08-23,CUST-03761,Paid Social,CMP-0053,81.2,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010351,2025-08-23,CUST-01079,Paid Social,CMP-0053,31.47,0.0,0.0,Credit Card,False,0.0,,False
ORD-010350,2025-08-23,CUST-03713,Paid Social,CMP-0052,54.92,0.15,8.24,Debit Card,False,0.0,,False
ORD-010349,2025-08-23,CUST-02725,Paid Search,CMP-0050,88.53,0.15,13.28,Credit Card,False,0.0,,False
ORD-010348,2025-08-23,CUST-02526,Paid Search,CMP-0051,138.61,0.0,0.0,Credit Card,False,0.0,,False
ORD-010356,2025-08-23,CUST-02471,Paid Social,CMP-0052,68.08,0.05,3.4,Buy Now Pay Later,False,0.0,,False
ORD-010347,2025-08-23,CUST-01528,Paid Search,CMP-0051,78.98,0.0,0.0,PayPal,False,0.0,,False
ORD-010345,2025-08-23,CUST-04137,Paid Search,CMP-0051,146.87,0.0,0.0,Debit Card,False,0.0,,False
ORD-010344,2025-08-23,CUST-01156,Paid Search,CMP-0050,91.53,0.0,0.0,Credit Card,False,0.0,,False
ORD-010343,2025-08-23,CUST-02460,Paid Search,CMP-0050,120.69,0.0,0.0,Credit Card,False,0.0,,False
ORD-010342,2025-08-23,CUST-03781,Paid Search,CMP-0051,85.59,0.1,8.56,Credit Card,False,0.0,,False
ORD-010341,2025-08-23,CUST-03608,Paid Search,CMP-0051,78.19,0.0,0.0,Credit Card,False,0.0,,False
ORD-010340,2025-08-23,CUST-02846,Paid Search,CMP-0050,201.25,0.05,10.06,Debit Card,False,0.0,,False
ORD-010339,2025-08-23,CUST-02689,Paid Search,CMP-0050,93.59,0.1,9.36,Credit Card,False,0.0,,False
ORD-010346,2025-08-23,CUST-00073,Paid Search,CMP-0051,121.36,0.1,12.14,PayPal,False,0.0,,False
ORD-010357,2025-08-23,CUST-00024,Paid Social,CMP-0052,88.51,0.0,0.0,Debit Card,False,0.0,,False
ORD-010354,2025-08-23,CUST-01853,Paid Social,CMP-0052,87.74,0.0,0.0,PayPal,True,87.74,2025-08-31,False
ORD-010359,2025-08-23,CUST-02246,Email,CMP-0054,183.44,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010375,2025-08-23,CUST-03540,Display,CMP-0056,40.38,0.0,0.0,Credit Card,False,0.0,,False
ORD-010374,2025-08-23,CUST-01931,Display,CMP-0056,31.76,0.05,1.59,Debit Card,False,0.0,,False
ORD-010373,2025-08-23,CUST-02723,Display,CMP-0056,67.07,0.0,0.0,PayPal,False,0.0,,False
ORD-010372,2025-08-23,CUST-03147,Affiliate,CMP-0055,140.4,0.0,0.0,Debit Card,False,0.0,,False
ORD-010371,2025-08-23,CUST-03828,Affiliate,CMP-0055,94.94,0.0,0.0,Credit Card,False,0.0,,False
ORD-010358,2025-08-23,CUST-03733,Paid Social,CMP-0052,72.76,0.25,18.19,Debit Card,False,0.0,,False
ORD-010369,2025-08-23,CUST-01590,Affiliate,CMP-0055,66.13,0.0,0.0,Debit Card,False,0.0,,False
ORD-010368,2025-08-23,CUST-02667,Affiliate,CMP-0055,125.17,0.0,0.0,Credit Card,False,0.0,,False
ORD-010370,2025-08-23,CUST-00095,Affiliate,CMP-0055,74.88,0.0,0.0,Debit Card,False,0.0,,False
ORD-010366,2025-08-23,CUST-00863,Affiliate,CMP-0055,144.55,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010365,2025-08-23,CUST-00114,Email,CMP-0054,51.76,0.0,0.0,Credit Card,False,0.0,,False
ORD-010364,2025-08-23,CUST-01705,Email,CMP-0054,31.54,0.0,0.0,Credit Card,False,0.0,,False
ORD-010363,2025-08-23,CUST-02972,Email,CMP-0054,164.9,0.0,0.0,Credit Card,False,0.0,,False
ORD-010362,2025-08-23,CUST-02134,Email,CMP-0054,70.62,0.1,7.06,PayPal,False,0.0,,False
ORD-010361,2025-08-23,CUST-02592,Email,CMP-0054,48.7,0.0,0.0,Credit Card,False,0.0,,False
ORD-010360,2025-08-23,CUST-03815,Email,CMP-0054,90.79,0.0,0.0,Credit Card,False,0.0,,False
ORD-010367,2025-08-23,CUST-00348,Affiliate,CMP-0055,64.78,0.0,0.0,Debit Card,False,0.0,,False
ORD-010425,2025-08-24,CUST-00898,Organic/Direct,,71.28,0.15,10.69,Buy Now Pay Later,False,0.0,,False
ORD-010430,2025-08-24,CUST-03195,Organic/Direct,,64.93,0.0,0.0,Credit Card,False,0.0,,False
ORD-010429,2025-08-24,CUST-04031,Organic/Direct,,131.32,0.0,0.0,Credit Card,False,0.0,,False
ORD-010428,2025-08-24,CUST-04059,Organic/Direct,,94.91,0.0,0.0,PayPal,False,0.0,,False
ORD-010427,2025-08-24,CUST-02421,Organic/Direct,,127.23,0.0,0.0,Debit Card,False,0.0,,False
ORD-010426,2025-08-24,CUST-03611,Organic/Direct,,171.21,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010424,2025-08-24,CUST-01751,Organic/Direct,,79.62,0.0,0.0,Credit Card,False,0.0,,True
ORD-010397,2025-08-24,CUST-02782,Paid Social,CMP-0052,29.81,0.1,2.98,PayPal,False,0.0,,False
ORD-010422,2025-08-24,CUST-00942,Organic/Direct,,145.44,0.05,7.27,Credit Card,False,0.0,,False
ORD-010423,2025-08-24,CUST-03432,Organic/Direct,,123.07,0.15,18.46,PayPal,False,0.0,,False
ORD-010402,2025-08-24,CUST-02938,Email,CMP-0054,83.81,0.1,8.38,Credit Card,False,0.0,,False
ORD-010401,2025-08-24,CUST-02651,Email,CMP-0054,212.66,0.0,0.0,PayPal,False,0.0,,False
ORD-010400,2025-08-24,CUST-04196,Paid Social,CMP-0052,89.69,0.05,4.48,Credit Card,False,0.0,,False
ORD-010399,2025-08-24,CUST-00973,Paid Social,CMP-0053,67.77,0.0,0.0,Credit Card,False,0.0,,False
ORD-010398,2025-08-24,CUST-02811,Paid Social,CMP-0052,191.78,0.15,28.77,Credit Card,False,0.0,,False
ORD-010404,2025-08-24,CUST-03582,Email,CMP-0054,232.27,0.0,0.0,Debit Card,False,0.0,,False
ORD-010396,2025-08-24,CUST-01015,Paid Search,CMP-0051,161.23,0.0,0.0,Credit Card,False,0.0,,False
ORD-010394,2025-08-24,CUST-03407,Paid Search,CMP-0050,78.33,0.15,11.75,PayPal,False,0.0,,False
ORD-010393,2025-08-24,CUST-01727,Paid Search,CMP-0050,166.87,0.15,25.03,Credit Card,False,0.0,,False
ORD-010392,2025-08-24,CUST-01200,Paid Search,CMP-0051,75.16,0.0,0.0,PayPal,False,0.0,,False
ORD-010391,2025-08-24,CUST-01150,Paid Search,CMP-0050,151.74,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010390,2025-08-24,CUST-00040,Paid Search,CMP-0051,79.62,0.05,3.98,Credit Card,False,0.0,,False
ORD-010389,2025-08-24,CUST-04175,Paid Search,CMP-0051,176.57,0.0,0.0,Credit Card,False,0.0,,False
ORD-010395,2025-08-24,CUST-02941,Paid Search,CMP-0050,39.23,0.25,9.81,Credit Card,False,0.0,,False
ORD-010405,2025-08-24,CUST-02404,Affiliate,CMP-0055,167.84,0.0,0.0,PayPal,False,0.0,,False
ORD-010403,2025-08-24,CUST-01398,Email,CMP-0054,55.36,0.25,13.84,PayPal,False,0.0,,False
ORD-010407,2025-08-24,CUST-03365,Affiliate,CMP-0055,79.93,0.0,0.0,Credit Card,False,0.0,,False
ORD-010421,2025-08-24,CUST-02022,Organic/Direct,,131.67,0.05,6.58,Credit Card,False,0.0,,False
ORD-010420,2025-08-24,CUST-00103,Organic/Direct,,78.4,0.05,3.92,Credit Card,False,0.0,,False
ORD-010419,2025-08-24,CUST-04041,Organic/Direct,,82.8,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010418,2025-08-24,CUST-01928,Organic/Direct,,102.08,0.25,25.52,Buy Now Pay Later,False,0.0,,False
ORD-010406,2025-08-24,CUST-04133,Affiliate,CMP-0055,172.19,0.0,0.0,Credit Card,False,0.0,,False
ORD-010416,2025-08-24,CUST-03910,Display,CMP-0056,58.67,0.05,2.93,Credit Card,False,0.0,,False
ORD-010415,2025-08-24,CUST-03135,Display,CMP-0056,54.4,0.1,5.44,Debit Card,False,0.0,,False
ORD-010417,2025-08-24,CUST-01126,Display,CMP-0056,60.44,0.0,0.0,Credit Card,False,0.0,,False
ORD-010413,2025-08-24,CUST-02484,Display,CMP-0056,75.17,0.0,0.0,Credit Card,False,0.0,,False
ORD-010412,2025-08-24,CUST-02297,Display,CMP-0056,80.3,0.1,8.03,Buy Now Pay Later,False,0.0,,False
ORD-010411,2025-08-24,CUST-02424,Affiliate,CMP-0055,59.38,0.2,11.88,Debit Card,False,0.0,,False
ORD-010410,2025-08-24,CUST-01779,Affiliate,CMP-0055,74.41,0.0,0.0,PayPal,False,0.0,,False
ORD-010409,2025-08-24,CUST-03461,Affiliate,CMP-0055,152.87,0.0,0.0,Credit Card,False,0.0,,False
ORD-010408,2025-08-24,CUST-02621,Affiliate,CMP-0055,122.05,0.0,0.0,Debit Card,False,0.0,,False
ORD-010414,2025-08-24,CUST-00660,Display,CMP-0056,151.72,0.0,0.0,Credit Card,False,0.0,,False
ORD-010465,2025-08-25,CUST-03854,Organic/Direct,,142.94,0.1,14.29,Credit Card,False,0.0,,False
ORD-010468,2025-08-25,CUST-02685,Organic/Direct,,123.31,0.0,0.0,Credit Card,False,0.0,,False
ORD-010467,2025-08-25,CUST-01408,Organic/Direct,,85.16,0.0,0.0,Credit Card,False,0.0,,False
ORD-010466,2025-08-25,CUST-01626,Organic/Direct,,63.09,0.0,0.0,PayPal,False,0.0,,False
ORD-010464,2025-08-25,CUST-01658,Organic/Direct,,114.56,0.0,0.0,Credit Card,False,0.0,,False
ORD-ABUSE26723,2025-08-25,CUST-02672,Paid Social,,65.64,0.0,0.0,Credit Card,True,65.64,2025-08-30,False
ORD-010462,2025-08-25,CUST-03127,Organic/Direct,,90.02,0.0,0.0,Debit Card,False,0.0,,False
ORD-010463,2025-08-25,CUST-01480,Organic/Direct,,187.44,0.1,18.74,Credit Card,False,0.0,,False
ORD-010456,2025-08-25,CUST-03906,Display,CMP-0056,133.16,0.0,0.0,PayPal,True,133.16,2025-09-07,False
ORD-010455,2025-08-25,CUST-03531,Display,CMP-0056,54.98,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010454,2025-08-25,CUST-01041,Affiliate,CMP-0055,83.13,0.0,0.0,Credit Card,False,0.0,,False
ORD-010431,2025-08-25,CUST-03843,Paid Search,CMP-0051,65.35,0.0,0.0,Credit Card,False,0.0,,False
ORD-010453,2025-08-25,CUST-01334,Affiliate,CMP-0055,71.22,0.0,0.0,Credit Card,False,0.0,,False
ORD-010452,2025-08-25,CUST-00556,Affiliate,CMP-0055,160.82,0.05,8.04,Debit Card,False,0.0,,False
ORD-010451,2025-08-25,CUST-02462,Affiliate,CMP-0055,79.34,0.0,0.0,PayPal,False,0.0,,False
ORD-010457,2025-08-25,CUST-03942,Display,CMP-0056,82.55,0.1,8.26,Debit Card,False,0.0,,False
ORD-010450,2025-08-25,CUST-01975,Email,CMP-0054,102.04,0.0,0.0,Debit Card,False,0.0,,False
ORD-010449,2025-08-25,CUST-03214,Email,CMP-0054,61.56,0.0,0.0,Debit Card,False,0.0,,False
ORD-010448,2025-08-25,CUST-03200,Email,CMP-0054,84.52,0.0,0.0,Credit Card,False,0.0,,False
ORD-010447,2025-08-25,CUST-02853,Email,CMP-0054,78.36,0.0,0.0,Credit Card,False,0.0,,False
ORD-010446,2025-08-25,CUST-00733,Email,CMP-0054,62.56,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010445,2025-08-25,CUST-02406,Email,CMP-0054,79.9,0.05,4.0,Credit Card,False,0.0,,False
ORD-010444,2025-08-25,CUST-03584,Email,CMP-0054,141.07,0.0,0.0,Debit Card,False,0.0,,False
ORD-010434,2025-08-25,CUST-02575,Paid Search,CMP-0051,133.95,0.0,0.0,Debit Card,False,0.0,,False
ORD-010442,2025-08-25,CUST-04145,Paid Social,CMP-0052,87.75,0.0,0.0,PayPal,False,0.0,,False
ORD-010441,2025-08-25,CUST-02935,Paid Social,CMP-0052,79.91,0.05,4.0,Credit Card,False,0.0,,False
ORD-010440,2025-08-25,CUST-01596,Paid Social,CMP-0053,113.86,0.0,0.0,Credit Card,False,0.0,,False
ORD-010439,2025-08-25,CUST-02214,Paid Social,CMP-0053,48.58,0.05,2.43,PayPal,False,0.0,,False
ORD-010438,2025-08-25,CUST-03794,Paid Social,CMP-0053,104.23,0.0,0.0,Credit Card,False,0.0,,False
ORD-010437,2025-08-25,CUST-03981,Paid Search,CMP-0051,68.25,0.0,0.0,PayPal,False,0.0,,False
ORD-010436,2025-08-25,CUST-03585,Paid Search,CMP-0051,44.13,0.0,0.0,Credit Card,False,0.0,,False
ORD-010435,2025-08-25,CUST-01511,Paid Search,CMP-0051,65.79,0.0,0.0,PayPal,False,0.0,,False
ORD-010443,2025-08-25,CUST-00087,Paid Social,CMP-0053,100.37,0.05,5.02,Debit Card,False,0.0,,False
ORD-010433,2025-08-25,CUST-03110,Paid Search,CMP-0051,84.54,0.0,0.0,Credit Card,True,84.54,2025-09-02,False
ORD-010432,2025-08-25,CUST-00324,Paid Search,CMP-0050,48.42,0.0,0.0,Debit Card,False,0.0,,False
ORD-010458,2025-08-25,CUST-02412,Organic/Direct,,88.26,0.0,0.0,Credit Card,False,0.0,,False
ORD-010459,2025-08-25,CUST-00628,Organic/Direct,,89.4,0.0,0.0,Credit Card,False,0.0,,False
ORD-010460,2025-08-25,CUST-01269,Organic/Direct,,73.23,0.0,0.0,Credit Card,True,73.23,2025-09-03,False
ORD-010461,2025-08-25,CUST-03269,Organic/Direct,,128.58,0.0,0.0,Credit Card,False,0.0,,False
ORD-010501,2025-08-26,CUST-03539,Organic/Direct,,109.39,0.05,5.47,Debit Card,False,0.0,,False
ORD-010503,2025-08-26,CUST-01748,Organic/Direct,,146.06,0.0,0.0,Credit Card,False,0.0,,False
ORD-010500,2025-08-26,CUST-02460,Organic/Direct,,86.8,0.0,0.0,Credit Card,False,0.0,,False
ORD-010502,2025-08-26,CUST-02627,Organic/Direct,,63.63,0.1,6.36,PayPal,False,0.0,,False
ORD-010498,2025-08-26,CUST-01707,Organic/Direct,,96.42,0.0,0.0,Credit Card,False,0.0,,False
ORD-010469,2025-08-26,CUST-02478,Paid Search,CMP-0051,100.07,0.25,25.02,Credit Card,False,0.0,,False
ORD-010470,2025-08-26,CUST-00045,Paid Search,CMP-0050,72.24,0.0,0.0,Credit Card,False,0.0,,False
ORD-010471,2025-08-26,CUST-02625,Paid Search,CMP-0051,40.08,0.15,6.01,Debit Card,False,0.0,,False
ORD-010472,2025-08-26,CUST-01991,Paid Search,CMP-0050,153.27,0.05,7.66,Credit Card,False,0.0,,False
ORD-010473,2025-08-26,CUST-01392,Paid Search,CMP-0051,131.77,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010474,2025-08-26,CUST-03264,Paid Search,CMP-0050,37.71,0.0,0.0,PayPal,True,37.71,2025-08-30,False
ORD-010475,2025-08-26,CUST-00517,Paid Search,CMP-0051,97.79,0.0,0.0,Credit Card,False,0.0,,False
ORD-010476,2025-08-26,CUST-00329,Paid Search,CMP-0051,105.79,0.0,0.0,PayPal,False,0.0,,False
ORD-010477,2025-08-26,CUST-02016,Paid Search,CMP-0051,125.66,0.05,6.28,Credit Card,False,0.0,,False
ORD-010478,2025-08-26,CUST-00563,Paid Social,CMP-0052,81.37,0.0,0.0,Credit Card,False,0.0,,False
ORD-010479,2025-08-26,CUST-03027,Paid Social,CMP-0052,73.32,0.0,0.0,Debit Card,False,0.0,,False
ORD-010499,2025-08-26,CUST-02804,Organic/Direct,,103.31,0.15,15.5,PayPal,False,0.0,,False
ORD-010481,2025-08-26,CUST-01690,Paid Social,CMP-0053,97.91,0.05,4.9,Credit Card,True,93.01,2025-09-09,False
ORD-010482,2025-08-26,CUST-00891,Paid Social,CMP-0053,39.57,0.0,0.0,Credit Card,False,0.0,,False
ORD-010483,2025-08-26,CUST-03184,Paid Social,CMP-0052,130.05,0.0,0.0,PayPal,False,0.0,,False
ORD-010480,2025-08-26,CUST-00406,Paid Social,CMP-0052,137.06,0.0,0.0,Debit Card,False,0.0,,False
ORD-010485,2025-08-26,CUST-01744,Affiliate,CMP-0055,183.48,0.0,0.0,Credit Card,False,0.0,,False
ORD-010497,2025-08-26,CUST-01987,Organic/Direct,,107.32,0.05,5.37,Credit Card,False,0.0,,False
ORD-010484,2025-08-26,CUST-00821,Email,CMP-0054,100.47,0.0,0.0,Debit Card,True,100.47,2025-09-14,False
ORD-010495,2025-08-26,CUST-00789,Organic/Direct,,125.17,0.0,0.0,Debit Card,False,0.0,,False
ORD-010494,2025-08-26,CUST-01020,Display,CMP-0056,100.89,0.2,20.18,Credit Card,False,0.0,,False
ORD-010493,2025-08-26,CUST-01054,Display,CMP-0056,55.2,0.05,2.76,Credit Card,False,0.0,,False
ORD-010492,2025-08-26,CUST-03293,Display,CMP-0056,19.74,0.0,0.0,Debit Card,False,0.0,,False
ORD-010496,2025-08-26,CUST-03181,Organic/Direct,,125.3,0.0,0.0,Debit Card,False,0.0,,False
ORD-010490,2025-08-26,CUST-02017,Display,CMP-0056,63.91,0.0,0.0,Debit Card,False,0.0,,False
ORD-010489,2025-08-26,CUST-02075,Display,CMP-0056,139.2,0.0,0.0,Credit Card,False,0.0,,False
ORD-010488,2025-08-26,CUST-02675,Affiliate,CMP-0055,53.55,0.0,0.0,Debit Card,False,0.0,,False
ORD-010487,2025-08-26,CUST-03312,Affiliate,CMP-0055,78.58,0.0,0.0,Credit Card,False,0.0,,False
ORD-010486,2025-08-26,CUST-03484,Affiliate,CMP-0055,59.65,0.0,0.0,Credit Card,False,0.0,,False
ORD-010491,2025-08-26,CUST-02549,Display,CMP-0056,53.47,0.05,2.67,Credit Card,False,0.0,,False
ORD-010542,2025-08-27,CUST-00097,Organic/Direct,,138.9,0.25,34.73,Credit Card,False,0.0,,False
ORD-010550,2025-08-27,CUST-00107,Organic/Direct,,62.36,0.0,0.0,Credit Card,True,62.36,2025-09-11,False
ORD-010548,2025-08-27,CUST-01230,Organic/Direct,,66.95,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010547,2025-08-27,CUST-03937,Organic/Direct,,46.87,0.0,0.0,Credit Card,False,0.0,,False
ORD-010546,2025-08-27,CUST-03363,Organic/Direct,,91.05,0.2,18.21,PayPal,False,0.0,,False
ORD-010545,2025-08-27,CUST-03364,Organic/Direct,,126.04,0.0,0.0,Credit Card,True,126.04,2025-09-03,False
ORD-010544,2025-08-27,CUST-00613,Organic/Direct,,55.47,0.2,11.09,PayPal,False,0.0,,False
ORD-010543,2025-08-27,CUST-03990,Organic/Direct,,39.82,0.0,0.0,Debit Card,False,0.0,,False
ORD-010541,2025-08-27,CUST-03003,Organic/Direct,,136.61,0.0,0.0,Debit Card,False,0.0,,False
ORD-010549,2025-08-27,CUST-00453,Organic/Direct,,78.47,0.0,0.0,Credit Card,False,0.0,,False
ORD-010539,2025-08-27,CUST-01813,Organic/Direct,,100.89,0.1,10.09,Credit Card,False,0.0,,False
ORD-010540,2025-08-27,CUST-02473,Organic/Direct,,306.28,0.0,0.0,Credit Card,False,0.0,,False
ORD-010518,2025-08-27,CUST-02468,Email,CMP-0054,37.45,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-010519,2025-08-27,CUST-00213,Email,CMP-0054,35.96,0.0,0.0,Credit Card,False,0.0,,False
ORD-010520,2025-08-27,CUST-02939,Email,CMP-0054,121.62,0.05,6.08,Credit Card,False,0.0,,False
ORD-010521,2025-08-27,CUST-00299,Affiliate,CMP-0055,123.56,0.0,0.0,Credit Card,False,0.0,,False
ORD-010522,2025-08-27,CUST-02125,Display,CMP-0056,56.39,0.0,0.0,Credit Card,False,0.0,,False
ORD-010523,2025-08-27,CUST-02937,Display,CMP-0056,46.72,0.05,2.34,Credit Card,False,0.0,,False
ORD-010524,2025-08-27,CUST-04107,Display,CMP-0056,59.56,0.0,0.0,Credit Card,False,0.0,,False
ORD-010525,2025-08-27,CUST-00892,Display,CMP-0056,72.79,0.15,10.92,Credit Card,False,0.0,,False
ORD-010526,2025-08-27,CUST-03215,Display,CMP-0056,146.04,0.1,14.6,Debit Card,False,0.0,,False
ORD-010527,2025-08-27,CUST-01646,Display,CMP-0056,86.94,0.15,13.04,Credit Card,False,0.0,,False
ORD-010528,2025-08-27,CUST-00744,Organic/Direct,,85.94,0.0,0.0,PayPal,False,0.0,,False
ORD-010529,2025-08-27,CUST-00561,Organic/Direct,,114.54,0.5,57.27,Credit Card,False,0.0,,False
ORD-010530,2025-08-27,CUST-00567,Organic/Direct,,93.67,0.0,0.0,Credit Card,False,0.0,,False
ORD-010531,2025-08-27,CUST-03054,Organic/Direct,,99.32,0.0,0.0,Credit Card,False,0.0,,False
